"","country_code","country_name","wb_region","wb_income","isic_section_index","isic_section_name","industry_id","industry_name","growth_rate_2015","growth_rate_2016","growth_rate_2017","growth_rate_2018","growth_rate_2019"
"5773","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",54,"Chemicals","1.03%","0.81%","-1.43%","0.74%","-0.46%"
"5774","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",55,"Machinery","0.67%","0.00%","0.40%","0.84%","1.63%"
"5775","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",58,"Shipbuilding","-3.97%","-5.05%","-3.66%","-3.85%","-2.74%"
"5776","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",60,"Textiles","-1.04%","-2.81%","-3.32%","-0.31%","1.87%"
"5777","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",61,"Paper & Forest Products","-2.06%","-4.61%","0.72%","1.86%","-0.23%"
"5778","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",62,"Railroad Manufacture","-10.11%","-3.75%","-10.39%","0.00%","-1.41%"
"5779","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",83,"Printing","-3.53%","-2.92%","-3.78%","-2.68%","-1.19%"
"5780","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","-0.51%","-1.70%","-1.27%","-2.16%","-0.99%"
"5781","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",117,"Plastics","0.89%","4.68%","0.87%","-0.17%","0.50%"
"5782","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",144,"Renewables & Environment","-1.60%","-3.29%","0.23%","-1.35%","0.74%"
"5783","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",145,"Glass, Ceramics & Concrete","-2.01%","-1.55%","-1.60%","6.67%","0.52%"
"5784","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",146,"Packaging & Containers","1.75%","3.61%","5.44%","5.01%","2.26%"
"5785","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",147,"Industrial Automation","-4.89%","-2.89%","-1.86%","1.61%","-0.73%"
"5786","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",3,"Computer Hardware","-1.54%","-5.42%","-2.12%","-4.51%","-3.86%"
"5787","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",4,"Computer Software","-1.79%","-1.77%","-0.26%","-0.34%","1.32%"
"5788","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",5,"Computer Networking","-6.64%","-3.17%","-5.56%","-11.68%","-2.06%"
"5789","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",6,"Internet","-1.45%","-2.83%","-1.13%","-0.04%","-1.24%"
"5790","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",7,"Semiconductors","-5.05%","-10.73%","4.87%","-2.44%","-2.06%"
"5791","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",8,"Telecommunications","-4.56%","-5.58%","-4.38%","-2.92%","-4.20%"
"5792","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",35,"Motion Pictures & Film","1.87%","0.47%","-2.84%","0.00%","0.00%"
"5793","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",36,"Broadcast Media","-4.84%","-4.55%","-1.69%","-1.30%","-1.17%"
"5794","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",81,"Newspapers","-8.40%","-0.44%","-5.29%","-5.07%","-0.48%"
"5795","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",82,"Publishing","-3.76%","-3.98%","-2.54%","1.36%","0.73%"
"5796","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",96,"Information Technology & Services","-1.13%","-1.09%","-2.98%","-1.90%","0.14%"
"5797","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",103,"Writing & Editing","-7.04%","-1.49%","0.00%","-1.46%","4.55%"
"5798","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",109,"Computer Games","-14.79%","-13.61%","-10.91%","-8.36%","-2.45%"
"5799","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",113,"Online Media","-3.35%","-2.11%","-5.12%","-0.72%","-1.63%"
"5800","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",118,"Computer & Network Security","-0.65%","6.46%","8.75%","16.79%","2.56%"
"5801","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",119,"Wireless","-14.86%","0.00%","0.00%","-7.25%","-3.08%"
"5802","ro","Romania","Europe & Central Asia","Upper middle income","J","Information and communication",126,"Media Production","-6.23%","-1.17%","-2.46%","-0.46%","-1.10%"
"5803","ro","Romania","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",41,"Banking","-3.43%","-2.21%","-1.46%","-0.88%","-0.59%"
"5804","ro","Romania","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",42,"Insurance","-1.42%","-1.50%","-1.39%","0.34%","-0.62%"
"5805","ro","Romania","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",43,"Financial Services","-1.77%","-1.98%","-2.57%","-3.01%","-0.29%"
"5806","ro","Romania","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",45,"Investment Banking","3.81%","-4.59%","-4.67%","-1.94%","0.00%"
"5807","ro","Romania","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",46,"Investment Management","5.28%","0.30%","-4.78%","-3.31%","-2.42%"
"5808","ro","Romania","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",106,"Venture Capital & Private Equity","-2.33%","-8.14%","1.16%","11.24%","10.31%"
"5809","ro","Romania","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",129,"Capital Markets","-14.07%","-4.62%","-5.26%","-3.64%","2.48%"
"5810","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",9,"Law Practice","-2.44%","-2.50%","-0.76%","-2.17%","-0.47%"
"5811","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",10,"Legal Services","-2.13%","-3.78%","-2.10%","-0.96%","-0.61%"
"5812","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",11,"Management Consulting","-2.75%","-1.12%","0.43%","0.00%","0.67%"
"5813","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",12,"Biotechnology","-3.08%","1.77%","-4.07%","2.94%","-1.86%"
"5814","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",16,"Veterinary","-10.34%","-10.28%","-0.95%","-0.92%","-2.56%"
"5815","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",47,"Accounting","-6.03%","-5.55%","-2.08%","-0.96%","-1.76%"
"5816","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",50,"Architecture & Planning","-5.85%","-5.27%","-2.82%","-1.75%","-0.93%"
"5817","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",70,"Research","-3.68%","-1.91%","-2.13%","-1.42%","-0.60%"
"5818","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",76,"Executive Office","-2.45%","-6.75%","-2.50%","-3.77%","-1.27%"
"5819","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-2.15%","-2.23%","-2.41%","-0.94%","-1.25%"
"5820","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",84,"Information Services","-4.05%","-8.78%","-2.19%","8.33%","3.59%"
"5821","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",86,"Environmental Services","-5.61%","-2.17%","-0.49%","-1.77%","-0.58%"
"5822","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",97,"Market Research","-7.28%","-4.04%","-6.51%","-6.37%","-3.66%"
"5823","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",98,"Public Relations & Communications","-8.16%","-2.82%","-3.01%","0.86%","-1.26%"
"5824","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",99,"Design","1.06%","-3.46%","0.11%","-0.73%","1.88%"
"5825","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","-4.33%","-2.29%","1.07%","0.38%","1.60%"
"5826","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",108,"Translation & Localization","-1.44%","-1.73%","0.67%","-1.30%","-3.44%"
"5827","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",110,"Events Services","-5.23%","-1.49%","1.24%","-0.54%","0.00%"
"5828","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-10.03%","-7.14%","-2.41%","-3.11%","-1.03%"
"5829","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","-4.26%","-5.02%","-3.45%","-3.43%","-0.61%"
"5830","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",136,"Photography","-1.54%","0.63%","-2.74%","-1.24%","-1.22%"
"5831","ro","Romania","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",140,"Graphic Design","-2.86%","-3.18%","-2.95%","-0.54%","-2.14%"
"5832","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",28,"Entertainment","-3.19%","4.55%","-2.00%","-2.39%","-0.26%"
"5833","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",33,"Sports","-1.12%","-0.38%","-3.04%","-2.27%","-0.19%"
"5834","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",38,"Fine Art","-4.91%","-5.66%","-2.65%","-3.47%","0.69%"
"5835","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",39,"Performing Arts","0.75%","-5.19%","-0.78%","-3.85%","-1.59%"
"5836","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",111,"Arts & Crafts","-5.26%","-1.55%","-3.05%","-0.78%","1.95%"
"5837","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",115,"Music","-10.77%","-4.68%","-1.91%","-0.64%","-1.71%"
"5838","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","-0.81%","-1.25%","2.05%","3.27%","0.56%"
"5839","ro","Romania","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",127,"Animation","-0.70%","-0.68%","0.00%","-3.05%","6.67%"
"5840","rs","Serbia","Europe & Central Asia","Upper middle income","B","Mining and quarrying",56,"Mining & Metals","-1.21%","-0.51%","0.26%","-0.25%","2.00%"
"5841","rs","Serbia","Europe & Central Asia","Upper middle income","B","Mining and quarrying",57,"Oil & Energy","-2.99%","-4.64%","-1.24%","-3.71%","-1.05%"
"5842","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",15,"Pharmaceuticals","-0.29%","-1.00%","0.09%","-1.41%","0.23%"
"5843","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",23,"Food Production","-1.32%","1.29%","-3.94%","-0.98%","-1.87%"
"5844","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",52,"Aviation & Aerospace","18.68%","14.19%","6.67%","9.13%","0.85%"
"5845","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",53,"Automotive","-1.96%","-1.37%","-1.13%","-1.31%","2.21%"
"5846","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",54,"Chemicals","2.79%","0.81%","1.28%","0.16%","-0.45%"
"5847","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",55,"Machinery","-5.88%","-4.93%","-0.25%","-0.49%","-1.69%"
"5848","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",60,"Textiles","-1.48%","2.59%","0.00%","-4.17%","-1.58%"
"5849","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",61,"Paper & Forest Products","-2.25%","-4.02%","0.60%","1.79%","-1.81%"
"5850","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",83,"Printing","0.00%","1.14%","1.52%","-1.48%","-0.37%"
"5851","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","-1.14%","-1.56%","1.19%","4.18%","0.00%"
"5852","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",117,"Plastics","-3.38%","-5.13%","0.00%","-0.43%","-2.16%"
"5853","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",144,"Renewables & Environment","2.88%","5.05%","11.88%","5.50%","-0.88%"
"5854","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",145,"Glass, Ceramics & Concrete","-1.49%","-9.09%","-6.35%","-6.45%","-3.28%"
"5855","rs","Serbia","Europe & Central Asia","Upper middle income","C","Manufacturing",146,"Packaging & Containers","8.02%","4.71%","4.76%","8.07%","3.73%"
