"","skill_group_category","skill_group_name","section_name","industry_name","penetration_rate_2015","penetration_rate_2016","penetration_rate_2017","penetration_rate_2018","penetration_rate_2019"
"3374","Specialized Industry Skills","Translation","Professional scientific and technical activities","Graphic Design",0.00011,0.00012,0.00021,0.00017,0.00016
"3375","Specialized Industry Skills","Travel Management","Professional scientific and technical activities","Events Services",0.00136,0.00107,0.00036,0.00029,0.00057
"3376","Specialized Industry Skills","Travel Management","Arts, entertainment and recreation","Music",0.00044,0.00045,0.00053,0.00056,0.00058
"3377","Specialized Industry Skills","Travel Management","Information and communication","Internet",4e-04,0.00035,0.00019,0.00032,0.00074
"3378","Specialized Industry Skills","Travel Management","Financial and insurance activities","Venture Capital & Private Equity",0.00034,0.00037,0.00065,0.00051,0.00298
"3379","Specialized Industry Skills","Travel Management","Arts, entertainment and recreation","Entertainment",0.00031,0.00027,0.00013,0.00019,0.00067
"3380","Specialized Industry Skills","Travel Management","Arts, entertainment and recreation","Museums & Institutions",0.00025,3e-04,6e-04,0.00046,0.00049
"3381","Specialized Industry Skills","Travel Management","Professional scientific and technical activities","Translation & Localization",0.00022,0.00023,7e-04,0.00059,0.00028
"3382","Specialized Industry Skills","Urban Planning","Professional scientific and technical activities","Architecture & Planning",0.01396,0.01186,0.00912,0.00737,0.00814
"3383","Specialized Industry Skills","Urban Planning","Professional scientific and technical activities","Design",0.00128,8e-04,0.00065,5e-04,0.00035
"3384","Specialized Industry Skills","Utilities","Mining and quarrying","Oil & Energy",0.02801,0.02541,0.02059,0.01754,0.01311
"3385","Specialized Industry Skills","Utilities","Manufacturing","Renewables & Environment",0.01751,0.01279,0.01092,0.01012,0.00953
"3386","Specialized Industry Skills","Utilities","Manufacturing","Industrial Automation",0.00629,0.00417,0.00404,0.00362,0.00539
"3387","Specialized Industry Skills","Utilities","Professional scientific and technical activities","Mechanical Or Industrial Engineering",0.00461,0.00354,0.00168,0.00139,0.00262
"3388","Specialized Industry Skills","Utilities","Manufacturing","Electrical & Electronic Manufacturing",0.00344,0.00275,0.00171,0.00165,0.00246
"3389","Specialized Industry Skills","Utilities","Professional scientific and technical activities","Environmental Services",0.00311,0.00263,0.00049,0.00037,4e-04
"3390","Specialized Industry Skills","Utilities","Manufacturing","Chemicals",0.00174,0.00153,8e-04,0.001,0.00209
"3391","Specialized Industry Skills","Utilities","Mining and quarrying","Mining & Metals",0.00126,0.00086,0.00085,0.00088,0.00253
"3392","Specialized Industry Skills","Utilities","Manufacturing","Paper & Forest Products",0.00111,0.00042,0.00063,0.00022,0.00215
"3393","Specialized Industry Skills","Utilities","Manufacturing","Machinery",0.00063,0.00058,0.00049,0.00057,0.00175
"3394","Specialized Industry Skills","Utilities","Manufacturing","Packaging & Containers",0.00023,0.00027,0.00021,0.00014,0.00188
"3395","Specialized Industry Skills","Utilities","Professional scientific and technical activities","Design",2e-04,0.00033,0.00037,0.00014,0.00021
"3396","Specialized Industry Skills","Utilities","Manufacturing","Food Production",0.00019,0.00014,0.00031,0.00041,0.00158
"3397","Specialized Industry Skills","Utilities","Manufacturing","Automotive",0.00012,0.00014,2e-04,0.00027,0.00072
"3398","Specialized Industry Skills","Veterinary Medicine","Professional scientific and technical activities","Veterinary",0.04882,0.04429,0.04195,0.03858,0.04883
"3399","Specialized Industry Skills","Veterinary Medicine","Professional scientific and technical activities","Research",0.00085,9e-04,0.00158,0.00111,0.00138
"3400","Specialized Industry Skills","Veterinary Medicine","Professional scientific and technical activities","Professional Training & Coaching",0.00041,0.00039,0.00021,0.00023,0.00045
"3401","Specialized Industry Skills","Video","Information and communication","Motion Pictures & Film",0.19169,0.17268,0.18991,0.1745,0.17178
"3402","Specialized Industry Skills","Video","Information and communication","Media Production",0.09345,0.08912,0.09794,0.09587,0.09846
"3403","Specialized Industry Skills","Video","Information and communication","Broadcast Media",0.07626,0.06459,0.06543,0.0611,0.0582
"3404","Specialized Industry Skills","Video","Arts, entertainment and recreation","Animation",0.05462,0.05037,0.03921,0.03988,0.03276
"3405","Specialized Industry Skills","Video","Arts, entertainment and recreation","Entertainment",0.05144,0.04444,0.0376,0.03625,0.03265
"3406","Specialized Industry Skills","Video","Arts, entertainment and recreation","Performing Arts",0.02528,0.02014,0.01434,0.01451,0.01316
"3407","Specialized Industry Skills","Video","Professional scientific and technical activities","Photography",0.02464,0.02865,0.0423,0.04765,0.05448
"3408","Specialized Industry Skills","Video","Arts, entertainment and recreation","Fine Art",0.0137,0.01203,0.01655,0.01438,0.01891
"3409","Specialized Industry Skills","Video","Information and communication","Online Media",0.01102,0.01186,0.01852,0.0198,0.0237
"3410","Specialized Industry Skills","Video","Arts, entertainment and recreation","Music",0.00782,0.00632,0.0069,0.00846,0.01111
"3411","Specialized Industry Skills","Video","Professional scientific and technical activities","Events Services",0.00715,0.00603,0.00479,0.00579,0.00621
"3412","Specialized Industry Skills","Video","Professional scientific and technical activities","Marketing & Advertising",0.00604,0.00585,0.00827,0.00807,0.00877
"3413","Specialized Industry Skills","Video","Information and communication","Writing & Editing",0.00564,0.00482,0.0084,0.00787,0.00905
"3414","Specialized Industry Skills","Video","Arts, entertainment and recreation","Arts & Crafts",0.00488,0.0037,0.00387,0.00325,0.00723
"3415","Specialized Industry Skills","Video","Professional scientific and technical activities","Graphic Design",0.00396,0.00484,0.01093,0.01424,0.0153
"3416","Specialized Industry Skills","Video","Information and communication","Newspapers",0.00372,0.00544,0.0093,0.01086,0.01234
"3417","Specialized Industry Skills","Video","Arts, entertainment and recreation","Sports",0.00323,0.00359,0.00558,0.00645,0.00703
"3418","Specialized Industry Skills","Video","Information and communication","Computer Games",0.00317,0.00422,0.00456,0.00712,0.00418
"3419","Specialized Industry Skills","Video","Information and communication","Internet",0.00253,0.00283,0.00407,0.00412,0.00445
"3420","Specialized Industry Skills","Video","Professional scientific and technical activities","Design",0.00233,0.00283,0.00464,0.00589,0.00676
"3421","Specialized Industry Skills","Video","Information and communication","Publishing",0.00215,0.00242,0.00301,0.00377,0.0053
"3422","Specialized Industry Skills","Video","Professional scientific and technical activities","Public Relations & Communications",0.00198,0.00174,0.00326,0.00484,0.005
"3423","Specialized Industry Skills","Video","Information and communication","Telecommunications",0.00147,0.00105,0.00092,0.00097,0.00122
"3424","Specialized Industry Skills","Video","Arts, entertainment and recreation","Museums & Institutions",0.00074,0.00075,3e-04,0.00069,0.00074
"3425","Specialized Industry Skills","Video","Information and communication","Information Technology & Services",0.00066,0.00065,9e-04,0.00108,0.00119
"3426","Specialized Industry Skills","Video","Professional scientific and technical activities","Professional Training & Coaching",0.00063,0.00062,0.00062,0.00109,0.0015
"3427","Specialized Industry Skills","Video","Information and communication","Computer Software",0.00061,6e-04,0.00087,0.00108,0.00127
"3428","Specialized Industry Skills","Video","Arts, entertainment and recreation","Health, Wellness & Fitness",0.00035,0.00042,0.00052,0.00093,0.00101
"3429","Specialized Industry Skills","Video","Professional scientific and technical activities","Management Consulting",0.00024,0.00042,0.00045,5e-04,8e-04
"3430","Specialized Industry Skills","Video","Professional scientific and technical activities","Legal Services",0.00018,0.00023,0.00015,0.00011,0.00033
"3431","Specialized Industry Skills","Video","Manufacturing","Automotive",0.00016,0.00017,0.00034,0.00033,5e-04
"3432","Specialized Industry Skills","Visual Arts","Arts, entertainment and recreation","Fine Art",0.05062,0.04919,0.05296,0.04409,0.04778
"3433","Specialized Industry Skills","Visual Arts","Arts, entertainment and recreation","Arts & Crafts",0.04042,0.03565,0.03123,0.02626,0.03154
"3434","Specialized Industry Skills","Visual Arts","Arts, entertainment and recreation","Museums & Institutions",0.01086,0.00992,0.00332,0.0039,0.00515
"3435","Specialized Industry Skills","Visual Arts","Arts, entertainment and recreation","Performing Arts",0.00237,0.00101,0.00074,0.00038,0.00076
"3436","Specialized Industry Skills","Visual Arts","Professional scientific and technical activities","Photography",0.00145,0.00099,0.00031,0.00101,0.00072
"3437","Specialized Industry Skills","Visual Arts","Professional scientific and technical activities","Graphic Design",0.00121,0.00121,0.00186,0.00116,0.00163
"3438","Specialized Industry Skills","Visual Arts","Professional scientific and technical activities","Design",0.00112,0.00113,0.0013,0.00135,0.00181
"3439","Specialized Industry Skills","Visual Arts","Arts, entertainment and recreation","Animation",0.00103,0.00107,0.00147,0.0013,0.00202
"3440","Specialized Industry Skills","Visual Arts","Arts, entertainment and recreation","Entertainment",0.00034,0.00034,5e-04,0.00029,0.00058
"3441","Specialized Industry Skills","Visual Arts","Information and communication","Writing & Editing",0.00031,0.00074,7e-04,0.00039,0.00059
"3442","Specialized Industry Skills","Visual Arts","Information and communication","Media Production",0.00025,0.00029,0.00011,0.00018,0.00036
"3443","Specialized Industry Skills","Visual Arts","Professional scientific and technical activities","Architecture & Planning",0.00018,0.00028,0.00025,0.00019,3e-04
"3444","Specialized Industry Skills","Visual Arts","Information and communication","Publishing",0.00016,2e-04,0.00029,0.00011,0.00034
"3445","Specialized Industry Skills","Visual Arts","Information and communication","Computer Games",0.00016,0.00034,3e-04,0.00046,0.00063
"3446","Specialized Industry Skills","Volunteer Management","Arts, entertainment and recreation","Museums & Institutions",0.00395,0.00195,6e-04,0.00092,0.00147
"3447","Specialized Industry Skills","Water Engineering","Professional scientific and technical activities","Environmental Services",0.00598,0.00382,0.00108,0.00059,0.00064
"3448","Specialized Industry Skills","Wellness","Arts, entertainment and recreation","Health, Wellness & Fitness",0.03735,0.03242,0.02883,0.02778,0.02972
"3449","Specialized Industry Skills","Wellness","Arts, entertainment and recreation","Sports",0.0078,0.00717,0.00525,0.00579,0.0067
"3450","Specialized Industry Skills","Wellness","Professional scientific and technical activities","Professional Training & Coaching",0.00258,0.00146,0.00135,0.00156,0.00225
"3451","Specialized Industry Skills","Wellness","Arts, entertainment and recreation","Performing Arts",0.00031,0.00013,0.00074,0.00057,0.00057
"3452","Specialized Industry Skills","Wellness","Manufacturing","Food Production",0.00028,0.00025,0.00012,0.00014,0.00043
"3453","Specialized Industry Skills","Wellness","Information and communication","Internet",0.00027,0.00026,0.00023,0.00014,0.00022
"3454","Specialized Industry Skills","Zoology","Professional scientific and technical activities","Veterinary",0.01355,0.01183,0.00767,0.0066,0.00708
"3455","Specialized Industry Skills","Zoology","Professional scientific and technical activities","Research",4e-04,0.00024,5e-04,0.00028,4e-04
"3456","Tech Skills","Animation","Arts, entertainment and recreation","Animation",0.18,0.15856,0.13707,0.12068,0.11577
"3457","Tech Skills","Animation","Information and communication","Computer Games",0.04841,0.04931,0.0672,0.05832,0.05248
"3458","Tech Skills","Animation","Information and communication","Motion Pictures & Film",0.03863,0.03923,0.04253,0.04149,0.04183
